SMILES,SR-ARE,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
Cl/C=C\C[N+]12CN3CN(CN(C3)C1)C2,1.0,5.610335805618544,1.0625,5.610335805618544,1.0625,0.6118376030598358,215.708,199.58,215.10580061209,78,0,0.1389626143591298,-0.2826007572171746,0.2826007572171746,0.1389626143591298,1.0,1.5,1.9285714285714288,35.49562309177963,10.261911022990938,2.471023631591517,-2.6008390168581146,2.276771470315878,-2.7868307493405764,6.248640090854354,-0.975062253688476,1.8009625314016358,230.2533564975087,9.596011838247808,8.271266861694144,9.0271958077126,6.795554957734411,5.070760472252083,5.507196252724067,4.746894707573854,4.998871022913339,3.281794670597162,3.459968831872112,3.094629490310935,3.1743113975998942,-0.13,2351.53282914384,9.121782262070248,3.182549350456292,1.380847379764573,89.50426384452098,0.0,26.550829972610003,0.0,0.0,0.0,0.0,4.483030857694624,14.699729192551434,0.0,0.0,11.600939890232516,6.076020106833881,5.535201928878213,20.006073566697427,4.483030857694624,11.600939890232516,0.0,14.699729192551434,0.0,0.0,46.55690353930744,11.611222035712094,0.0,0.0,0.0,0.0,11.600939890232516,65.7396635895535,0.0,0.0,0.0,11.611222035712094,0.0,0.0,9.72,0.0,0.0,0.0,0.0,0.0,31.033860830304626,20.006073566697427,5.535201928878213,0.0,20.775749299385318,11.600939890232516,1.1420833333333331,5.610335805618544,7.537414965986394,0.0,1.649640022675737,0.0,0.0,2.0814043209876543,8.090232662509449,0.0,0.7777777777777778,14,0,4,0,4,4,0,0,0,3,0,5,2,0,4,4,4,0.2475,54.83940000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
O=C([O-])Cc1cccc2ccccc12,0.0,10.50128448601663,-1.0404138321995455,10.50128448601663,0.0264351851851856,0.7032730051539176,185.202,176.12999999999997,185.06080310791,70,0,0.0457930523583984,-0.5498058261643315,0.5498058261643315,0.0457930523583984,1.0714285714285714,1.7857142857142858,2.571428571428572,16.365164102136582,10.025061989236727,1.987967690405979,-2.059479297040105,2.178629978750415,-2.239006596845792,5.8778908544024,-0.3042134367801103,2.58753091711869,469.210353193355,9.966255326250886,7.565055246441656,7.565055246441656,6.770856947829096,4.4367222766963295,4.4367222766963295,3.187057442763344,3.187057442763344,2.2147239359372466,2.2147239359372466,1.6021432919726164,1.6021432919726164,-1.83,1975.1256407297235,8.754379606904395,3.4993326132542006,1.5929698524109852,81.79870773226516,9.901064578912528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.46456947923127,16.335899920626588,12.39012691087786,0.0,9.901064578912528,16.74175371688144,0.0,0.0,0.0,6.4208216229260096,0.0,48.02802097092827,0.0,5.106527394840706,0.0,0.0,0.0,5.969305287951849,11.21535880699783,0.0,5.563451491696996,42.46456947923127,0.0,10.772448428929591,40.13,5.969305287951849,9.901064578912528,0.0,6.4208216229260096,0.0,16.335899920626588,0.0,0.0,42.46456947923127,0.0,0.0,0.0,0.0,10.50128448601663,12.547997448979594,0.8084259259259261,-1.0404138321995455,13.375807823129252,-0.0264351851851856,0.0,0.0,0.0833333333333333,14,0,2,0,0,0,2,0,2,2,0,2,2,0,0,0,2,1.1321999999999994,52.65900000000002,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOC(=O)c1cccnc1,0.0,10.982453703703705,-0.3188888888888885,10.982453703703705,0.3188888888888885,0.5970980588686806,151.16499999999996,142.09299999999996,151.063328528,58,0,0.3391873209160381,-0.4623507306085107,0.4623507306085107,0.3391873209160381,1.7272727272727273,2.5454545454545454,3.090909090909091,16.532134276270867,10.283650849905358,2.0286558840415334,-1.982126676311498,1.97055461759066,-2.036798038779469,5.883338492441399,0.0525652265031728,2.6930079504145,233.10719092921437,8.104448006685086,6.280218034372736,6.280218034372736,5.342535255101096,3.4144449215958383,3.4144449215958383,1.9621705799890583,1.9621705799890583,1.1726711136052637,1.1726711136052637,0.6979325617721561,0.6979325617721561,-1.38,380.17580046477946,7.723950103950105,3.7068494879444014,2.0364278583149518,65.02094477318394,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,4.9839785209472085,4.794537184071822,0.0,0.0,0.0,19.056471336613843,12.393687143226153,12.170333456209914,9.53140013787187,5.969305287951849,0.0,4.9839785209472085,0.0,6.923737199690624,6.606881964512918,30.08987277184637,0.0,0.0,0.0,0.0,0.0,17.560165773411974,4.736862953800049,0.0,17.28172587545944,24.52642128014937,0.0,0.0,39.19,0.0,4.794537184071822,0.0,5.969305287951849,12.170333456209914,0.0,6.196843571613076,25.25331490822692,0.0,4.9839785209472085,4.736862953800049,4.748981481481482,0.0,14.76962112622827,0.0,0.4947685185185189,-0.3188888888888885,3.3722685185185184,3.0979355631141345,2.1686470143613,0.0,0.25,11,0,3,0,0,0,0,1,1,3,0,3,2,0,0,0,1,1.2583,40.193500000000014,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
O=C(O)[C@H](O)c1ccccc1,0.0,10.249726001511716,-1.4062962962962964,10.249726001511716,0.4027777777777783,0.6586905854079069,152.149,144.08499999999998,152.04734411599998,58,0,0.3367138622892873,-0.4790663877586052,0.4790663877586052,0.3367138622892873,1.2727272727272727,1.818181818181818,2.272727272727273,16.399343412676416,10.117148292250873,2.135109971331491,-2.0277236062760946,2.104034928524884,-2.0926453792697424,5.733837602575191,-0.1464732502463525,2.851177890164404,242.77390023702043,8.267584713501616,5.766777096601535,5.766777096601535,5.215214055163271,3.173963704441657,3.173963704441657,2.151457727556393,2.151457727556393,1.349225298702606,1.349225298702606,0.7779072412401424,0.7779072412401424,-1.35,335.4793897870248,7.753626943005183,3.163427799215736,1.782313713613438,63.91127695272596,10.213054789681411,0.0,6.103966387748303,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,30.33183534230805,5.563451491696996,0.0,0.0,15.007591973753234,5.969305287951849,0.0,0.0,0.0,6.103966387748303,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,16.182360077633263,4.794537184071822,0.0,11.6674178794453,30.33183534230805,0.0,0.0,57.53,12.073271675700152,4.794537184071822,0.0,0.0,5.563451491696996,0.0,0.0,30.33183534230805,0.0,0.0,10.213054789681411,0.0,0.0,10.249726001511716,17.383669690098262,0.4027777777777783,-1.22574074074074,8.262530234315948,-1.4062962962962964,0.0,0.0,0.125,11,2,3,0,0,0,1,0,1,2,2,3,2,0,0,0,1,0.8046,39.03760000000002,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nc1ccc(/N=N/c2ccccc2)cc1,1.0,5.561667027156746,0.7302417695473253,5.561667027156746,0.7302417695473253,0.5789748062022296,197.24100000000004,186.153,197.095297352,74,0,0.0858103632049922,-0.3987267517814765,0.3987267517814765,0.0858103632049922,0.6666666666666666,1.2,1.8,15.099058376453453,10.27804756077098,1.888934943989864,-1.9341009844066512,2.179440940103014,-1.7997657915238094,5.474674147904156,1.2316838406685646,2.1529892819390986,446.0532648827137,10.510225400620904,8.167929882896177,8.167929882896177,7.343336592900531,4.667939537663649,4.667939537663649,3.1270813820172823,3.1270813820172823,1.930221842214088,1.930221842214088,1.151119336397299,1.151119336397299,-2.1599999999999997,3860.03928140384,9.3971519262254,4.371400189024512,2.639650752833949,88.2751658670628,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.228500251258795,0.0,18.19910120538483,36.39820241076966,5.687386274683562,11.374772549367124,0.0,17.062158824050687,0.0,0.0,10.228500251258795,0.0,5.733667477162185,54.59730361615449,0.0,5.733667477162185,17.062158824050687,0.0,0.0,0.0,0.0,0.0,0.0,64.82580386741328,0.0,0.0,50.74,0.0,0.0,0.0,0.0,0.0,17.062158824050687,0.0,12.13273413692322,42.46456947923127,10.228500251258795,5.733667477162185,0.0,0.0,0.0,8.177369614512472,7.932999594134155,0.0,16.889630791353376,0.0,0.0,0.0,0.0,15,2,3,0,0,0,2,0,2,3,1,3,2,0,0,0,2,3.6842000000000015,61.47240000000003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)c1cc(Cl)cc(Cl)c1)C2,0.0,12.179501291257242,-0.3302286470143611,12.179501291257242,0.0082936507936506,0.7782480093876013,314.21200000000005,297.076,313.06363414400005,108,0,0.3380037636596102,-0.4586572042401805,0.4586572042401805,0.3380037636596102,1.15,1.7,2.25,35.49683521557765,10.003246358834897,2.394239514396569,-2.353159440347332,2.353957795852672,-2.4293594637675207,6.346672540488521,-0.0004481845148417,1.6746283885282285,500.3548403884493,14.27565640300939,11.312167862330083,12.824025754366996,9.524877143252588,6.917066949214943,7.672995895233399,5.707311474155,6.580183035098971,4.42694535077506,4.863381131247044,3.348895858151366,3.874938338377312,-0.7700000000000001,40707.203400714425,14.179229542797644,5.548981221308567,2.8042856650323285,128.34565329552532,9.636772684650529,6.103966387748303,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,23.20187978046503,38.08841643391404,34.97059153163059,5.563451491696996,9.53140013787187,29.17118506841688,0.0,4.899909730850478,0.0,43.87093453774827,7.04767198267719,33.80781932456448,0.0,0.0,0.0,0.0,23.20187978046503,36.10453504752374,4.736862953800049,0.0,36.04127516747285,18.19910120538483,10.045266627482652,0.0,29.54,0.0,4.794537184071822,0.0,12.073271675700152,27.69239977747557,12.84164324585202,12.84164324585202,18.19910120538483,0.0,11.947581713527669,27.938742734265084,5.633641975308642,11.827036800759142,14.596752907953304,0.903512849584279,0.4247916666666671,-0.3302286470143611,5.900867959323646,4.268706905601747,0.0,2.163806470705821,0.5333333333333333,20,0,3,0,2,2,1,0,1,3,0,5,2,0,2,2,3,3.775400000000003,79.47250000000004,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,0.0,6.27193117318944,0.8155006508776352,6.27193117318944,0.8155006508776352,0.8178744322781548,314.86,291.676,314.154976416,116,0,0.0457908867110356,-0.3409480331776309,0.3409480331776309,0.0457908867110356,1.0,1.7272727272727273,2.5,35.495691441506395,10.048907034195445,2.198506316470437,-2.274176228728994,2.368796610379776,-2.235301161316229,6.304793042855341,0.402340645807873,1.9836353241232163,651.6334849101904,15.526733258565956,13.349377454269264,14.10530640028772,10.647867045540844,7.935569477126923,8.31353395013615,6.21021388658908,6.646649667061065,4.271276175731693,4.506373278519432,3.1702873745895728,3.336630929630869,-1.5099999999999991,125552.11623311831,15.388161151015984,6.719552325532733,3.2857132602320616,137.86019454009644,9.799819461700956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.866408164078955,69.2285694288238,22.942162269021026,0.0,0.0,22.97571243959964,0.0,4.899909730850478,0.0,19.26246486877803,32.08476650803001,58.614105776366586,0.0,4.899909730850478,11.374772549367124,0.0,11.600939890232516,32.08476650803001,12.84164324585202,0.0,17.54772460632,42.46456947923127,5.022633313741326,0.0,6.48,0.0,0.0,0.0,0.0,0.0,37.37461099434451,22.50167553276112,0.0,6.06636706846161,60.29336583782499,11.600939890232516,0.0,6.27193117318944,4.6901349346322885,0.8155006508776352,5.4338958175862935,0.0,15.07083378824781,3.3015575396825394,2.108235622952885,4.252354917275552,0.3684210526315789,22,0,2,0,1,1,2,0,2,2,0,3,4,0,0,0,3,4.528400000000004,95.47900000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C#CCO,0.0,7.638888888888889,-0.1527777777777776,7.638888888888889,0.1527777777777776,0.3746896467780126,56.064,52.032,56.026214748,22,0,0.1034675515971384,-0.3836658299743483,0.3836658299743483,0.1034675515971384,2.0,2.25,2.25,16.249274754080798,10.779639157210951,1.4299673214246171,-1.5538884140735332,1.3361250839676853,-1.6389444384684564,4.806717543823851,0.3505673736696641,2.4330963097956357,33.03830640231605,3.414213562373095,2.231670645876131,2.231670645876131,1.914213562373095,0.9584562912049244,0.9584562912049244,0.3622380282403504,0.3622380282403504,0.0912870929175276,0.0912870929175276,0.0,0.0,-0.48,6.854752972273345,3.52,2.52,1.5199999999999998,25.26259440067805,5.106527394840706,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.423349895620259,5.920434318855644,0.0,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,0.0,6.606881964512918,0.0,12.343784214475903,0.0,0.0,0.0,0.0,11.713409359353625,0.0,12.343784214475903,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,6.606881964512918,0.0,0.0,0.0,0.0,5.920434318855644,6.423349895620259,5.106527394840706,0.0,0.0,0.0,7.638888888888889,0.0,1.9861111111111112,0.0,4.527777777777778,-0.1527777777777776,0.0,0.3333333333333333,4,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-0.3881,15.9188,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Nc1ccccc1S(=O)(=O)O,0.0,10.52925925925926,-4.158495370370369,10.52925925925926,0.0509259259259264,0.4787884431122124,173.19299999999998,166.13699999999997,173.014664084,60,0,0.2960723939638863,-0.3975989132010841,0.3975989132010841,0.2960723939638863,1.2727272727272727,1.818181818181818,2.1818181818181817,32.23978299993926,10.317451506771125,2.108233811343049,-1.9845888076777056,2.152388275874283,-2.014877255739203,7.855853973471536,0.4834291057028641,3.3721948109608206,357.8450744935719,8.483127663125442,5.558709812839676,6.375206393767402,5.015855318045498,2.836057068184759,4.2761203969854,2.0128924239938515,3.402851509277614,1.1969186433075003,2.1245167718439864,0.7154479388293944,1.331885258830161,-1.07,232.0082402887656,8.030704934541792,2.5192903206703843,1.6899987232276803,64.39992982655029,5.733667477162185,4.895483475517775,0.0,0.0,10.118126859033554,0.0,4.552749873690364,0.0,8.417796984328938,0.0,12.13273413692322,12.13273413692322,0.0,5.687386274683562,12.9705468580193,15.805513133717117,0.0,0.0,0.0,4.895483475517775,5.733667477162185,24.26546827384644,0.0,5.733667477162185,5.687386274683562,0.0,0.0,12.9705468580193,10.118126859033554,0.0,0.0,29.160951749364216,0.0,0.0,80.39,10.118126859033554,8.417796984328938,0.0,10.582869750201336,0.0,0.0,18.19910120538483,6.06636706846161,0.0,0.0,10.286417350852547,29.620555555555555,0.0,-0.2499999999999997,0.0,5.318449074074074,0.0,5.71949074074074,0.0,0.0,-4.158495370370369,0.0,11,3,4,0,0,0,1,0,1,3,2,5,1,0,0,0,1,0.5155000000000001,40.669,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(O)CC(C)(C)O,0.0,9.028055555555556,-0.7280092592592593,9.028055555555556,0.4074074074074079,0.5548951576761242,118.176,104.06399999999998,118.099379688,50,0,0.0615773208732198,-0.3933060128156288,0.3933060128156288,0.0615773208732198,1.5,1.875,1.875,16.29230025266356,10.02464758797823,2.1394513329798674,-2.1746103770929603,2.086413581217106,-2.2360181493722773,4.668077864943927,0.0248585724756358,3.388924101358251,61.419011889093376,6.784457050376173,5.678884241376089,5.678884241376089,3.4165022194363885,2.820957637743903,2.820957637743903,2.865579770972936,2.865579770972936,0.7949466215308498,0.7949466215308498,0.7229343982628323,0.7229343982628323,-0.08,23.005390496014627,7.919999999999998,2.464484911550468,5.92,50.15242910420461,10.213054789681411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.771211599071872,6.4208216229260096,11.70501719873199,10.213054789681411,0.0,0.0,0.0,0.0,38.89705042072987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9180719884134,0.0,0.0,27.19203322199788,0.0,0.0,0.0,40.46,11.70501719873199,0.0,0.0,0.0,6.4208216229260096,0.0,0.0,20.771211599071872,0.0,0.0,10.213054789681411,0.0,0.0,0.0,17.75604166666667,-0.7280092592592593,0.0,0.0,0.0300925925925921,5.0252083333333335,0.0,1.0,8,2,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0.5282,32.59559999999998,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)CC(C)(C)N,0.0,5.821597222222223,-0.015625,5.821597222222223,0.015625,0.5765659976635511,129.247,110.09499999999998,129.151749608,56,0,0.0101982515920486,-0.3255416173201796,0.3255416173201796,0.0101982515920486,1.0,1.3333333333333333,1.3333333333333333,14.69840352904564,9.824239001813291,2.1994274828285927,-2.2789839872934543,2.241163985548391,-2.357524422463076,4.781830212234263,0.2864678388916781,3.746417931251032,69.72120767599533,7.707106781186548,7.284457050376174,7.284457050376174,3.707106781186548,3.4957819157813605,3.4957819157813605,4.726018062684564,4.726018062684564,0.98594554909915,0.98594554909915,1.3668463896277188,1.3668463896277188,-0.04,27.435741083179973,8.960000000000003,2.295733882030179,7.9600000000000035,58.63373652561852,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.771211599071872,25.68328649170404,5.538925252383345,0.0,0.0,0.0,0.0,0.0,11.148657946558965,46.57843287376247,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,5.538925252383345,0.0,5.41499046939678,41.03950762137913,0.0,0.0,0.0,26.02,0.0,0.0,0.0,5.538925252383345,5.41499046939678,6.4208216229260096,0.0,0.0,0.0,34.61868599845312,5.733667477162185,0.0,0.0,0.0,0.0,6.165347222222223,0.0,0.0,1.0694444444444444,10.765208333333335,0.0,1.0,9,2,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2.1599000000000004,42.3384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)CC(C)C,0.0,10.254166666666666,0.2870370370370374,10.254166666666666,0.2870370370370374,0.5150193170931499,100.161,88.06499999999998,100.088815004,42,0,0.1295951211737157,-0.3000199627172533,0.3000199627172533,0.1295951211737157,1.5714285714285714,2.0,2.0,16.137215822963526,10.097599154108243,1.9480787956992192,-1.9512962259758149,1.9728827182579023,-1.9495066129849996,5.750462716241895,-0.1171649065384586,3.126006652390634,64.58027134782355,5.861807319565799,5.192705340840036,5.192705340840036,3.125897657686229,2.62062636466832,2.62062636466832,2.299986098471895,2.299986098471895,0.6957057690291278,0.6957057690291278,0.5749149571305298,0.5749149571305298,-0.33,19.093583929800843,6.670000000000001,2.779490232395047,5.669999999999999,44.72548369985634,4.794537184071822,5.783244946364939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,12.841643245852016,6.4208216229260096,0.0,4.794537184071822,5.783244946364939,0.0,0.0,5.917906046161393,27.19203322199788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,5.917906046161393,27.19203322199788,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,5.783244946364939,5.917906046161393,6.4208216229260096,0.0,6.923737199690624,13.847474399381248,0.0,0.0,0.0,0.0,10.254166666666666,0.0,0.0,0.8125000000000002,0.0,0.7222222222222221,5.711111111111111,0.0,0.8333333333333334,7,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1.6215,30.13599999999998,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)=O,0.0,10.04375,0.2893518518518521,10.04375,0.2893518518518521,0.4957688321065222,86.13399999999999,76.05399999999999,86.07316494,36,0,0.1293295322706002,-0.3000312133185154,0.3000312133185154,0.1293295322706002,1.6666666666666667,2.1666666666666665,2.1666666666666665,16.137161377899332,10.257037702897286,1.8325938374821735,-1.8015786707385293,1.8393110519916285,-1.8402587953823883,5.747426571459517,-0.1165304545884885,2.831257109931365,47.90013452989013,4.99156383156272,4.322461852836958,4.322461852836958,2.770055610029662,2.2647843170117525,2.2647843170117525,1.4520151031226116,1.4520151031226116,0.6020620726159657,0.6020620726159657,0.3520620726159656,0.3520620726159656,-0.33,14.834466856136649,5.670000000000001,2.884132762312634,3.67,38.36054158545974,4.794537184071822,5.783244946364939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,13.344558822616634,6.4208216229260096,0.0,4.794537184071822,5.783244946364939,0.0,0.0,0.0,26.689117645233267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,0.0,26.689117645233267,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,5.783244946364939,0.0,12.84164324585202,0.0,6.923737199690624,6.923737199690624,0.0,0.0,0.0,0.0,10.04375,0.0,0.0,0.2893518518518521,0.0,1.7175925925925926,3.615972222222222,0.0,0.8,6,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1.3755,25.588999999999988,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
